filename,label,conjunto
classical.00087.0.wav,classical,train
classical.00087.1.wav,classical,train
classical.00087.2.wav,classical,train
classical.00087.3.wav,classical,train
classical.00087.4.wav,classical,train
classical.00087.5.wav,classical,train
classical.00087.6.wav,classical,train
classical.00087.7.wav,classical,train
classical.00087.8.wav,classical,train
classical.00087.9.wav,classical,train
classical.00088.0.wav,classical,train
classical.00088.1.wav,classical,train
classical.00088.2.wav,classical,train
classical.00088.3.wav,classical,train
classical.00088.4.wav,classical,train
classical.00088.5.wav,classical,train
classical.00088.6.wav,classical,train
classical.00088.7.wav,classical,train
classical.00088.8.wav,classical,train
classical.00088.9.wav,classical,train
classical.00089.0.wav,classical,train
classical.00089.1.wav,classical,train
classical.00089.2.wav,classical,train
classical.00089.3.wav,classical,train
classical.00089.4.wav,classical,train
classical.00089.5.wav,classical,train
classical.00089.6.wav,classical,train
classical.00089.7.wav,classical,train
classical.00089.8.wav,classical,train
classical.00089.9.wav,classical,train
classical.00090.0.wav,classical,train
classical.00090.1.wav,classical,train
classical.00090.2.wav,classical,train
classical.00090.3.wav,classical,train
classical.00090.4.wav,classical,train
classical.00090.5.wav,classical,train
classical.00090.6.wav,classical,train
classical.00090.7.wav,classical,train
classical.00090.8.wav,classical,train
classical.00090.9.wav,classical,train
classical.00091.0.wav,classical,train
classical.00091.1.wav,classical,train
classical.00091.2.wav,classical,train
classical.00091.3.wav,classical,train
classical.00091.4.wav,classical,train
classical.00091.5.wav,classical,train
classical.00091.6.wav,classical,train
classical.00091.7.wav,classical,train
classical.00091.8.wav,classical,train
classical.00091.9.wav,classical,train
classical.00092.0.wav,classical,train
classical.00092.1.wav,classical,train
classical.00092.2.wav,classical,train
classical.00092.3.wav,classical,train
classical.00092.4.wav,classical,train
classical.00092.5.wav,classical,train
classical.00092.6.wav,classical,train
classical.00092.7.wav,classical,train
classical.00092.8.wav,classical,train
classical.00092.9.wav,classical,train
classical.00093.0.wav,classical,train
classical.00093.1.wav,classical,train
classical.00093.2.wav,classical,train
classical.00093.3.wav,classical,train
classical.00093.4.wav,classical,train
classical.00093.5.wav,classical,train
classical.00093.6.wav,classical,train
classical.00093.7.wav,classical,train
classical.00093.8.wav,classical,train
classical.00093.9.wav,classical,train
classical.00094.0.wav,classical,train
classical.00094.1.wav,classical,train
classical.00094.2.wav,classical,train
classical.00094.3.wav,classical,train
classical.00094.4.wav,classical,train
classical.00094.5.wav,classical,train
classical.00094.6.wav,classical,train
classical.00094.7.wav,classical,train
classical.00094.8.wav,classical,train
classical.00094.9.wav,classical,train
classical.00095.0.wav,classical,train
classical.00095.1.wav,classical,train
classical.00095.2.wav,classical,train
classical.00095.3.wav,classical,train
classical.00095.4.wav,classical,train
classical.00095.5.wav,classical,train
classical.00095.6.wav,classical,train
classical.00095.7.wav,classical,train
classical.00095.8.wav,classical,train
classical.00095.9.wav,classical,train
classical.00096.0.wav,classical,train
classical.00096.1.wav,classical,train
classical.00096.2.wav,classical,train
classical.00096.3.wav,classical,train
classical.00096.4.wav,classical,train
classical.00096.5.wav,classical,train
classical.00096.6.wav,classical,train
classical.00096.7.wav,classical,train
classical.00096.8.wav,classical,train
classical.00096.9.wav,classical,train
classical.00097.0.wav,classical,train
classical.00097.1.wav,classical,train
classical.00097.2.wav,classical,train
classical.00097.3.wav,classical,train
classical.00097.4.wav,classical,train
classical.00097.5.wav,classical,train
classical.00097.6.wav,classical,train
classical.00097.7.wav,classical,train
classical.00097.8.wav,classical,train
classical.00097.9.wav,classical,train
classical.00098.0.wav,classical,test
classical.00098.1.wav,classical,test
classical.00098.2.wav,classical,test
classical.00098.3.wav,classical,test
classical.00098.4.wav,classical,test
classical.00098.5.wav,classical,test
classical.00098.6.wav,classical,test
classical.00098.7.wav,classical,test
classical.00098.8.wav,classical,test
classical.00098.9.wav,classical,test
classical.00099.0.wav,classical,test
classical.00099.1.wav,classical,test
classical.00099.2.wav,classical,test
classical.00099.3.wav,classical,test
classical.00099.4.wav,classical,test
classical.00099.5.wav,classical,test
classical.00099.6.wav,classical,test
classical.00099.7.wav,classical,test
classical.00099.8.wav,classical,test
classical.00099.9.wav,classical,test
country.00000.0.wav,country,train
country.00000.1.wav,country,train
country.00000.2.wav,country,train
country.00000.3.wav,country,train
country.00000.4.wav,country,train
country.00000.5.wav,country,train
country.00000.6.wav,country,train
country.00000.7.wav,country,train
country.00000.8.wav,country,train
country.00000.9.wav,country,train
country.00001.0.wav,country,train
country.00001.1.wav,country,train
country.00001.2.wav,country,train
country.00001.3.wav,country,train
country.00001.4.wav,country,train
country.00001.5.wav,country,train
country.00001.6.wav,country,train
country.00001.7.wav,country,train
country.00001.8.wav,country,train
country.00001.9.wav,country,train
country.00002.0.wav,country,train
country.00002.1.wav,country,train
country.00002.2.wav,country,train
country.00002.3.wav,country,train
country.00002.4.wav,country,train
country.00002.5.wav,country,train
country.00002.6.wav,country,train
country.00002.7.wav,country,train
country.00002.8.wav,country,train
country.00002.9.wav,country,train
country.00003.0.wav,country,train
country.00003.1.wav,country,train
country.00003.2.wav,country,train
country.00003.3.wav,country,train
country.00003.4.wav,country,train
country.00003.5.wav,country,train
country.00003.6.wav,country,train
country.00003.7.wav,country,train
country.00003.8.wav,country,train
country.00004.0.wav,country,train
country.00004.1.wav,country,train
country.00004.2.wav,country,train
country.00004.3.wav,country,train
country.00004.4.wav,country,train
country.00004.5.wav,country,train
country.00004.6.wav,country,train
country.00004.7.wav,country,train
country.00004.8.wav,country,train
country.00005.0.wav,country,train
country.00005.1.wav,country,train
country.00005.2.wav,country,train
country.00005.3.wav,country,train
country.00005.4.wav,country,train
country.00005.5.wav,country,train
country.00005.6.wav,country,train
country.00005.7.wav,country,train
country.00005.8.wav,country,train
country.00005.9.wav,country,train
country.00006.0.wav,country,train
country.00006.1.wav,country,train
country.00006.2.wav,country,train
country.00006.3.wav,country,train
country.00006.4.wav,country,train
country.00006.5.wav,country,train
country.00006.6.wav,country,train
country.00006.7.wav,country,train
country.00006.8.wav,country,train
country.00006.9.wav,country,train
country.00007.0.wav,country,train
country.00007.1.wav,country,train
country.00007.2.wav,country,train
country.00007.3.wav,country,train
country.00007.4.wav,country,train
country.00007.5.wav,country,train
country.00007.6.wav,country,train
country.00007.7.wav,country,train
country.00007.8.wav,country,train
country.00008.0.wav,country,train
country.00008.1.wav,country,train
country.00008.2.wav,country,train
country.00008.3.wav,country,train
country.00008.4.wav,country,train
country.00008.5.wav,country,train
country.00008.6.wav,country,train
country.00008.7.wav,country,train
country.00008.8.wav,country,train
country.00008.9.wav,country,train
country.00009.0.wav,country,test
country.00009.1.wav,country,test
country.00009.2.wav,country,test
country.00009.3.wav,country,test
country.00009.4.wav,country,test
country.00009.5.wav,country,test
country.00009.6.wav,country,test
country.00009.7.wav,country,test
country.00009.8.wav,country,test
country.00009.9.wav,country,test
country.00010.0.wav,country,test
country.00010.1.wav,country,test
country.00010.2.wav,country,test
country.00010.3.wav,country,test
country.00010.4.wav,country,test
country.00010.5.wav,country,test
country.00010.6.wav,country,test
country.00010.7.wav,country,test
country.00010.8.wav,country,test
country.00010.9.wav,country,test
country.00011.0.wav,country,train
country.00011.1.wav,country,train
country.00011.2.wav,country,train
country.00011.3.wav,country,train
country.00011.4.wav,country,train
country.00011.5.wav,country,train
country.00011.6.wav,country,train
country.00011.7.wav,country,train
country.00011.8.wav,country,train
country.00011.9.wav,country,train
country.00012.0.wav,country,train
country.00012.1.wav,country,train
country.00012.2.wav,country,train
country.00012.3.wav,country,train
country.00012.4.wav,country,train
country.00012.5.wav,country,train
country.00012.6.wav,country,train
country.00012.7.wav,country,train
country.00012.8.wav,country,train
country.00012.9.wav,country,train
country.00013.0.wav,country,test
country.00013.1.wav,country,test
country.00013.2.wav,country,test
country.00013.3.wav,country,test
country.00013.4.wav,country,test
country.00013.5.wav,country,test
country.00013.6.wav,country,test
country.00013.7.wav,country,test
country.00013.8.wav,country,test
country.00013.9.wav,country,test
country.00014.0.wav,country,train
country.00014.1.wav,country,train
country.00014.2.wav,country,train
country.00014.3.wav,country,train
country.00014.4.wav,country,train
country.00014.5.wav,country,train
country.00014.6.wav,country,train
country.00014.7.wav,country,train
country.00014.8.wav,country,train
country.00014.9.wav,country,train
country.00015.0.wav,country,test
country.00015.1.wav,country,test
country.00015.2.wav,country,test
country.00015.3.wav,country,test
country.00015.4.wav,country,test
country.00015.5.wav,country,test
country.00015.6.wav,country,test
country.00015.7.wav,country,test
country.00015.8.wav,country,test
country.00015.9.wav,country,test
country.00016.0.wav,country,train
country.00016.1.wav,country,train
country.00016.2.wav,country,train
country.00016.3.wav,country,train
country.00016.4.wav,country,train
country.00016.5.wav,country,train
country.00016.6.wav,country,train
country.00016.7.wav,country,train
country.00016.8.wav,country,train
country.00016.9.wav,country,train
country.00017.0.wav,country,train
country.00017.1.wav,country,train
country.00017.2.wav,country,train
country.00017.3.wav,country,train
country.00017.4.wav,country,train
country.00017.5.wav,country,train
country.00017.6.wav,country,train
country.00017.7.wav,country,train
country.00017.8.wav,country,train
country.00017.9.wav,country,train
country.00018.0.wav,country,test
country.00018.1.wav,country,test
country.00018.2.wav,country,test
country.00018.3.wav,country,test
country.00018.4.wav,country,test
country.00018.5.wav,country,test
country.00018.6.wav,country,test
country.00018.7.wav,country,test
country.00018.8.wav,country,test
country.00018.9.wav,country,test
country.00019.0.wav,country,train
country.00019.1.wav,country,train
country.00019.2.wav,country,train
country.00019.3.wav,country,train
country.00019.4.wav,country,train
country.00019.5.wav,country,train
country.00019.6.wav,country,train
country.00019.7.wav,country,train
country.00019.8.wav,country,train
country.00019.9.wav,country,train
country.00020.0.wav,country,train
country.00020.1.wav,country,train
country.00020.2.wav,country,train
country.00020.3.wav,country,train
country.00020.4.wav,country,train
country.00020.5.wav,country,train
country.00020.6.wav,country,train
country.00020.7.wav,country,train
country.00020.8.wav,country,train
country.00020.9.wav,country,train
country.00021.0.wav,country,train
country.00021.1.wav,country,train
country.00021.2.wav,country,train
country.00021.3.wav,country,train
country.00021.4.wav,country,train
country.00021.5.wav,country,train
country.00021.6.wav,country,train
country.00021.7.wav,country,train
country.00021.8.wav,country,train
country.00021.9.wav,country,train
country.00022.0.wav,country,train
country.00022.1.wav,country,train
country.00022.2.wav,country,train
country.00022.3.wav,country,train
country.00022.4.wav,country,train
country.00022.5.wav,country,train
country.00022.6.wav,country,train
country.00022.7.wav,country,train
country.00022.8.wav,country,train
country.00022.9.wav,country,train
country.00023.0.wav,country,train
country.00023.1.wav,country,train
country.00023.2.wav,country,train
country.00023.3.wav,country,train
country.00023.4.wav,country,train
country.00023.5.wav,country,train
country.00023.6.wav,country,train
country.00023.7.wav,country,train
country.00023.8.wav,country,train
country.00023.9.wav,country,train
country.00024.0.wav,country,train
country.00024.1.wav,country,train
country.00024.2.wav,country,train
country.00024.3.wav,country,train
country.00024.4.wav,country,train
country.00024.5.wav,country,train
country.00024.6.wav,country,train
country.00024.7.wav,country,train
country.00024.8.wav,country,train
country.00024.9.wav,country,train
country.00025.0.wav,country,train
country.00025.1.wav,country,train
country.00025.2.wav,country,train
country.00025.3.wav,country,train
country.00025.4.wav,country,train
country.00025.5.wav,country,train
country.00025.6.wav,country,train
country.00025.7.wav,country,train
country.00025.8.wav,country,train
country.00025.9.wav,country,train
country.00026.0.wav,country,train
country.00026.1.wav,country,train
country.00026.2.wav,country,train
country.00026.3.wav,country,train
country.00026.4.wav,country,train
country.00026.5.wav,country,train
country.00026.6.wav,country,train
country.00026.7.wav,country,train
country.00026.8.wav,country,train
country.00026.9.wav,country,train
country.00027.0.wav,country,train
country.00027.1.wav,country,train
country.00027.2.wav,country,train
country.00027.3.wav,country,train
country.00027.4.wav,country,train
country.00027.5.wav,country,train
country.00027.6.wav,country,train
country.00027.7.wav,country,train
country.00027.8.wav,country,train
country.00027.9.wav,country,train
country.00028.0.wav,country,train
country.00028.1.wav,country,train
country.00028.2.wav,country,train
country.00028.3.wav,country,train
country.00028.4.wav,country,train
country.00028.5.wav,country,train
country.00028.6.wav,country,train
country.00028.7.wav,country,train
country.00028.8.wav,country,train
country.00028.9.wav,country,train
country.00029.0.wav,country,train
country.00029.1.wav,country,train
country.00029.2.wav,country,train
country.00029.3.wav,country,train
country.00029.4.wav,country,train
country.00029.5.wav,country,train
country.00029.6.wav,country,train
country.00029.7.wav,country,train
country.00029.8.wav,country,train
country.00029.9.wav,country,train
country.00030.0.wav,country,train
country.00030.1.wav,country,train
country.00030.2.wav,country,train
country.00030.3.wav,country,train
country.00030.4.wav,country,train
country.00030.5.wav,country,train
country.00030.6.wav,country,train
country.00030.7.wav,country,train
country.00030.8.wav,country,train
country.00030.9.wav,country,train
country.00031.0.wav,country,test
country.00031.1.wav,country,test
country.00031.2.wav,country,test
country.00031.3.wav,country,test
country.00031.4.wav,country,test
country.00031.5.wav,country,test
country.00031.6.wav,country,test
country.00031.7.wav,country,test
country.00031.8.wav,country,test
country.00031.9.wav,country,test
country.00032.0.wav,country,train
country.00032.1.wav,country,train
country.00032.2.wav,country,train
country.00032.3.wav,country,train
country.00032.4.wav,country,train
country.00032.5.wav,country,train
country.00032.6.wav,country,train
country.00032.7.wav,country,train
country.00032.8.wav,country,train
country.00032.9.wav,country,train
country.00033.0.wav,country,train
country.00033.1.wav,country,train
country.00033.2.wav,country,train
country.00033.3.wav,country,train
country.00033.4.wav,country,train
country.00033.5.wav,country,train
country.00033.6.wav,country,train
country.00033.7.wav,country,train
country.00033.8.wav,country,train
country.00033.9.wav,country,train
country.00034.0.wav,country,train
country.00034.1.wav,country,train
country.00034.2.wav,country,train
country.00034.3.wav,country,train
country.00034.4.wav,country,train
country.00034.5.wav,country,train
country.00034.6.wav,country,train
country.00034.7.wav,country,train
country.00034.8.wav,country,train
country.00034.9.wav,country,train
country.00035.0.wav,country,test
country.00035.1.wav,country,test
country.00035.2.wav,country,test
country.00035.3.wav,country,test
country.00035.4.wav,country,test
country.00035.5.wav,country,test
country.00035.6.wav,country,test
country.00035.7.wav,country,test
country.00035.8.wav,country,test
country.00035.9.wav,country,test
country.00036.0.wav,country,train
country.00036.1.wav,country,train
country.00036.2.wav,country,train
country.00036.3.wav,country,train
country.00036.4.wav,country,train
country.00036.5.wav,country,train
country.00036.6.wav,country,train
country.00036.7.wav,country,train
country.00036.8.wav,country,train
country.00036.9.wav,country,train
country.00037.0.wav,country,train
country.00037.1.wav,country,train
country.00037.2.wav,country,train
country.00037.3.wav,country,train
country.00037.4.wav,country,train
country.00037.5.wav,country,train
country.00037.6.wav,country,train
country.00037.7.wav,country,train
country.00037.8.wav,country,train
country.00037.9.wav,country,train
country.00038.0.wav,country,train
country.00038.1.wav,country,train
country.00038.2.wav,country,train
country.00038.3.wav,country,train
country.00038.4.wav,country,train
country.00038.5.wav,country,train
country.00038.6.wav,country,train
country.00038.7.wav,country,train
country.00038.8.wav,country,train
country.00038.9.wav,country,train
country.00039.0.wav,country,train
country.00039.1.wav,country,train
country.00039.2.wav,country,train
country.00039.3.wav,country,train
country.00039.4.wav,country,train
country.00039.5.wav,country,train
country.00039.6.wav,country,train
country.00039.7.wav,country,train
country.00039.8.wav,country,train
country.00039.9.wav,country,train
country.00040.0.wav,country,train
country.00040.1.wav,country,train
country.00040.2.wav,country,train
country.00040.3.wav,country,train
country.00040.4.wav,country,train
country.00040.5.wav,country,train
country.00040.6.wav,country,train
country.00040.7.wav,country,train
country.00040.8.wav,country,train
country.00040.9.wav,country,train
country.00041.0.wav,country,train
country.00041.1.wav,country,train
country.00041.2.wav,country,train
country.00041.3.wav,country,train
country.00041.4.wav,country,train
country.00041.5.wav,country,train
country.00041.6.wav,country,train
country.00041.7.wav,country,train
country.00041.8.wav,country,train
country.00041.9.wav,country,train
country.00042.0.wav,country,train
country.00042.1.wav,country,train
country.00042.2.wav,country,train
country.00042.3.wav,country,train
country.00042.4.wav,country,train
country.00042.5.wav,country,train
country.00042.6.wav,country,train
country.00042.7.wav,country,train
country.00042.8.wav,country,train
country.00042.9.wav,country,train
country.00043.0.wav,country,train
country.00043.1.wav,country,train
country.00043.2.wav,country,train
country.00043.3.wav,country,train
country.00043.4.wav,country,train
country.00043.5.wav,country,train
country.00043.6.wav,country,train
country.00043.7.wav,country,train
country.00043.8.wav,country,train
country.00043.9.wav,country,train
country.00044.0.wav,country,test
country.00044.1.wav,country,test
country.00044.2.wav,country,test
country.00044.3.wav,country,test
country.00044.4.wav,country,test
country.00044.5.wav,country,test
country.00044.6.wav,country,test
country.00044.7.wav,country,test
country.00044.8.wav,country,test
country.00044.9.wav,country,test
country.00045.0.wav,country,train
country.00045.1.wav,country,train
country.00045.2.wav,country,train
country.00045.3.wav,country,train
country.00045.4.wav,country,train
country.00045.5.wav,country,train
country.00045.6.wav,country,train
country.00045.7.wav,country,train
country.00045.8.wav,country,train
country.00045.9.wav,country,train
country.00046.0.wav,country,train
country.00046.1.wav,country,train
country.00046.2.wav,country,train
country.00046.3.wav,country,train
country.00046.4.wav,country,train
country.00046.5.wav,country,train
country.00046.6.wav,country,train
country.00046.7.wav,country,train
country.00046.8.wav,country,train
country.00046.9.wav,country,train
country.00047.0.wav,country,train
country.00047.1.wav,country,train
country.00047.2.wav,country,train
country.00047.3.wav,country,train
country.00047.4.wav,country,train
country.00047.5.wav,country,train
country.00047.6.wav,country,train
country.00047.7.wav,country,train
country.00047.8.wav,country,train
country.00047.9.wav,country,train
country.00048.0.wav,country,train
country.00048.1.wav,country,train
country.00048.2.wav,country,train
country.00048.3.wav,country,train
country.00048.4.wav,country,train
country.00048.5.wav,country,train
country.00048.6.wav,country,train
country.00048.7.wav,country,train
country.00048.8.wav,country,train
country.00048.9.wav,country,train
country.00049.0.wav,country,train
country.00049.1.wav,country,train
country.00049.2.wav,country,train
country.00049.3.wav,country,train
country.00049.4.wav,country,train
country.00049.5.wav,country,train
country.00049.6.wav,country,train
country.00049.7.wav,country,train
country.00049.8.wav,country,train
country.00049.9.wav,country,train
country.00050.0.wav,country,train
country.00050.1.wav,country,train
country.00050.2.wav,country,train
country.00050.3.wav,country,train
country.00050.4.wav,country,train
country.00050.5.wav,country,train
country.00050.6.wav,country,train
country.00050.7.wav,country,train
country.00050.8.wav,country,train
country.00050.9.wav,country,train
country.00051.0.wav,country,train
country.00051.1.wav,country,train
country.00051.2.wav,country,train
country.00051.3.wav,country,train
country.00051.4.wav,country,train
country.00051.5.wav,country,train
country.00051.6.wav,country,train
country.00051.7.wav,country,train
country.00051.8.wav,country,train
country.00051.9.wav,country,train
country.00052.0.wav,country,train
country.00052.1.wav,country,train
country.00052.2.wav,country,train
country.00052.3.wav,country,train
country.00052.4.wav,country,train
country.00052.5.wav,country,train
country.00052.6.wav,country,train
country.00052.7.wav,country,train
country.00052.8.wav,country,train
country.00052.9.wav,country,train
country.00053.0.wav,country,train
country.00053.1.wav,country,train
country.00053.2.wav,country,train
country.00053.3.wav,country,train
country.00053.4.wav,country,train
country.00053.5.wav,country,train
country.00053.6.wav,country,train
country.00053.7.wav,country,train
country.00053.8.wav,country,train
country.00053.9.wav,country,train
country.00054.0.wav,country,test
country.00054.1.wav,country,test
country.00054.2.wav,country,test
country.00054.3.wav,country,test
country.00054.4.wav,country,test
country.00054.5.wav,country,test
country.00054.6.wav,country,test
country.00054.7.wav,country,test
country.00054.8.wav,country,test
country.00054.9.wav,country,test
country.00055.0.wav,country,train
country.00055.1.wav,country,train
country.00055.2.wav,country,train
country.00055.3.wav,country,train
country.00055.4.wav,country,train
country.00055.5.wav,country,train
country.00055.6.wav,country,train
country.00055.7.wav,country,train
country.00055.8.wav,country,train
country.00055.9.wav,country,train
country.00056.0.wav,country,train
country.00056.1.wav,country,train
country.00056.2.wav,country,train
country.00056.3.wav,country,train
country.00056.4.wav,country,train
country.00056.5.wav,country,train
country.00056.6.wav,country,train
country.00056.7.wav,country,train
country.00056.8.wav,country,train
country.00056.9.wav,country,train
country.00057.0.wav,country,train
country.00057.1.wav,country,train
country.00057.2.wav,country,train
country.00057.3.wav,country,train
country.00057.4.wav,country,train
country.00057.5.wav,country,train
country.00057.6.wav,country,train
country.00057.7.wav,country,train
country.00057.8.wav,country,train
country.00057.9.wav,country,train
country.00058.0.wav,country,train
country.00058.1.wav,country,train
country.00058.2.wav,country,train
country.00058.3.wav,country,train
country.00058.4.wav,country,train
country.00058.5.wav,country,train
country.00058.6.wav,country,train
country.00058.7.wav,country,train
country.00058.8.wav,country,train
country.00058.9.wav,country,train
country.00059.0.wav,country,test
country.00059.1.wav,country,test
country.00059.2.wav,country,test
country.00059.3.wav,country,test
country.00059.4.wav,country,test
country.00059.5.wav,country,test
country.00059.6.wav,country,test
country.00059.7.wav,country,test
country.00059.8.wav,country,test
country.00059.9.wav,country,test
country.00060.0.wav,country,test
country.00060.1.wav,country,test
country.00060.2.wav,country,test
country.00060.3.wav,country,test
country.00060.4.wav,country,test
country.00060.5.wav,country,test
country.00060.6.wav,country,test
country.00060.7.wav,country,test
country.00060.8.wav,country,test
country.00060.9.wav,country,test
country.00061.0.wav,country,test
country.00061.1.wav,country,test
country.00061.2.wav,country,test
country.00061.3.wav,country,test
country.00061.4.wav,country,test
country.00061.5.wav,country,test
country.00061.6.wav,country,test
country.00061.7.wav,country,test
country.00061.8.wav,country,test
country.00061.9.wav,country,test
country.00062.0.wav,country,train
country.00062.1.wav,country,train
country.00062.2.wav,country,train
country.00062.3.wav,country,train
country.00062.4.wav,country,train
country.00062.5.wav,country,train
country.00062.6.wav,country,train
country.00062.7.wav,country,train
country.00062.8.wav,country,train
country.00062.9.wav,country,train
country.00063.0.wav,country,train
country.00063.1.wav,country,train
country.00063.2.wav,country,train
country.00063.3.wav,country,train
country.00063.4.wav,country,train
country.00063.5.wav,country,train
country.00063.6.wav,country,train
country.00063.7.wav,country,train
country.00063.8.wav,country,train
country.00063.9.wav,country,train
country.00064.0.wav,country,train
country.00064.1.wav,country,train
country.00064.2.wav,country,train
country.00064.3.wav,country,train
country.00064.4.wav,country,train
country.00064.5.wav,country,train
country.00064.6.wav,country,train
country.00064.7.wav,country,train
country.00064.8.wav,country,train
country.00064.9.wav,country,train
country.00065.0.wav,country,train
country.00065.1.wav,country,train
country.00065.2.wav,country,train
country.00065.3.wav,country,train
country.00065.4.wav,country,train
country.00065.5.wav,country,train
country.00065.6.wav,country,train
country.00065.7.wav,country,train
country.00065.8.wav,country,train
country.00065.9.wav,country,train
country.00066.0.wav,country,train
country.00066.1.wav,country,train
country.00066.2.wav,country,train
country.00066.3.wav,country,train
country.00066.4.wav,country,train
country.00066.5.wav,country,train
country.00066.6.wav,country,train
country.00066.7.wav,country,train
country.00066.8.wav,country,train
country.00066.9.wav,country,train
country.00067.0.wav,country,train
country.00067.1.wav,country,train
country.00067.2.wav,country,train
country.00067.3.wav,country,train
country.00067.4.wav,country,train
country.00067.5.wav,country,train
country.00067.6.wav,country,train
country.00067.7.wav,country,train
country.00067.8.wav,country,train
country.00067.9.wav,country,train
country.00068.0.wav,country,train
country.00068.1.wav,country,train
country.00068.2.wav,country,train
country.00068.3.wav,country,train
country.00068.4.wav,country,train
country.00068.5.wav,country,train
country.00068.6.wav,country,train
country.00068.7.wav,country,train
country.00068.8.wav,country,train
country.00068.9.wav,country,train
country.00069.0.wav,country,train
country.00069.1.wav,country,train
country.00069.2.wav,country,train
country.00069.3.wav,country,train
country.00069.4.wav,country,train
country.00069.5.wav,country,train
country.00069.6.wav,country,train
country.00069.7.wav,country,train
country.00069.8.wav,country,train
country.00069.9.wav,country,train
country.00070.0.wav,country,train
country.00070.1.wav,country,train
country.00070.2.wav,country,train
country.00070.3.wav,country,train
country.00070.4.wav,country,train
country.00070.5.wav,country,train
country.00070.6.wav,country,train
country.00070.7.wav,country,train
country.00070.8.wav,country,train
country.00070.9.wav,country,train
country.00071.0.wav,country,train
country.00071.1.wav,country,train
country.00071.2.wav,country,train
country.00071.3.wav,country,train
country.00071.4.wav,country,train
country.00071.5.wav,country,train
country.00071.6.wav,country,train
country.00071.7.wav,country,train
country.00071.8.wav,country,train
country.00071.9.wav,country,train
country.00072.0.wav,country,train
country.00072.1.wav,country,train
country.00072.2.wav,country,train
country.00072.3.wav,country,train
country.00072.4.wav,country,train
country.00072.5.wav,country,train
country.00072.6.wav,country,train
country.00072.7.wav,country,train
country.00072.8.wav,country,train
country.00072.9.wav,country,train
country.00073.0.wav,country,train
country.00073.1.wav,country,train
country.00073.2.wav,country,train
country.00073.3.wav,country,train
country.00073.4.wav,country,train
country.00073.5.wav,country,train
country.00073.6.wav,country,train
country.00073.7.wav,country,train
country.00073.8.wav,country,train
country.00073.9.wav,country,train
country.00074.0.wav,country,train
country.00074.1.wav,country,train
country.00074.2.wav,country,train
country.00074.3.wav,country,train
country.00074.4.wav,country,train
country.00074.5.wav,country,train
country.00074.6.wav,country,train
country.00074.7.wav,country,train
country.00074.8.wav,country,train
country.00074.9.wav,country,train
country.00075.0.wav,country,test
country.00075.1.wav,country,test
country.00075.2.wav,country,test
country.00075.3.wav,country,test
country.00075.4.wav,country,test
country.00075.5.wav,country,test
country.00075.6.wav,country,test
country.00075.7.wav,country,test
country.00075.8.wav,country,test
country.00075.9.wav,country,test
country.00076.0.wav,country,train
country.00076.1.wav,country,train
country.00076.2.wav,country,train
country.00076.3.wav,country,train
country.00076.4.wav,country,train
country.00076.5.wav,country,train
country.00076.6.wav,country,train
country.00076.7.wav,country,train
country.00076.8.wav,country,train
country.00076.9.wav,country,train
country.00077.0.wav,country,test
country.00077.1.wav,country,test
country.00077.2.wav,country,test
country.00077.3.wav,country,test
country.00077.4.wav,country,test
country.00077.5.wav,country,test
country.00077.6.wav,country,test
country.00077.7.wav,country,test
country.00077.8.wav,country,test
country.00077.9.wav,country,test
country.00078.0.wav,country,train
country.00078.1.wav,country,train
country.00078.2.wav,country,train
country.00078.3.wav,country,train
country.00078.4.wav,country,train
country.00078.5.wav,country,train
country.00078.6.wav,country,train
country.00078.7.wav,country,train
country.00078.8.wav,country,train
country.00078.9.wav,country,train
country.00079.0.wav,country,train
country.00079.1.wav,country,train
country.00079.2.wav,country,train
country.00079.3.wav,country,train
country.00079.4.wav,country,train
country.00079.5.wav,country,train
country.00079.6.wav,country,train
country.00079.7.wav,country,train
country.00079.8.wav,country,train
country.00079.9.wav,country,train
country.00080.0.wav,country,test
country.00080.1.wav,country,test
country.00080.2.wav,country,test
country.00080.3.wav,country,test
country.00080.4.wav,country,test
country.00080.5.wav,country,test
country.00080.6.wav,country,test
country.00080.7.wav,country,test
country.00080.8.wav,country,test
country.00080.9.wav,country,test
country.00081.0.wav,country,train
country.00081.1.wav,country,train
country.00081.2.wav,country,train
country.00081.3.wav,country,train
country.00081.4.wav,country,train
country.00081.5.wav,country,train
country.00081.6.wav,country,train
country.00081.7.wav,country,train
country.00081.8.wav,country,train
country.00081.9.wav,country,train
country.00082.0.wav,country,train
country.00082.1.wav,country,train
country.00082.2.wav,country,train
country.00082.3.wav,country,train
country.00082.4.wav,country,train
country.00082.5.wav,country,train
country.00082.6.wav,country,train
country.00082.7.wav,country,train
country.00082.8.wav,country,train
country.00082.9.wav,country,train
country.00083.0.wav,country,train
country.00083.1.wav,country,train
country.00083.2.wav,country,train
country.00083.3.wav,country,train
country.00083.4.wav,country,train
country.00083.5.wav,country,train
country.00083.6.wav,country,train
country.00083.7.wav,country,train
country.00083.8.wav,country,train
country.00083.9.wav,country,train
country.00084.0.wav,country,train
country.00084.1.wav,country,train
country.00084.2.wav,country,train
country.00084.3.wav,country,train
country.00084.4.wav,country,train
country.00084.5.wav,country,train
country.00084.6.wav,country,train
country.00084.7.wav,country,train
country.00084.8.wav,country,train
country.00084.9.wav,country,train
country.00085.0.wav,country,train
country.00085.1.wav,country,train
country.00085.2.wav,country,train
