filename,label,prediccion,acierto
hiphop.00000.9.wav,hiphop,disco,False
hiphop.00006.0.wav,hiphop,hiphop,True
hiphop.00006.1.wav,hiphop,hiphop,True
hiphop.00006.2.wav,hiphop,hiphop,True
hiphop.00006.3.wav,hiphop,hiphop,True
hiphop.00006.4.wav,hiphop,hiphop,True
hiphop.00006.5.wav,hiphop,hiphop,True
hiphop.00006.6.wav,hiphop,hiphop,True
hiphop.00006.7.wav,hiphop,hiphop,True
hiphop.00006.8.wav,hiphop,hiphop,True
hiphop.00006.9.wav,hiphop,hiphop,True
hiphop.00013.0.wav,hiphop,disco,False
hiphop.00013.1.wav,hiphop,metal,False
hiphop.00013.2.wav,hiphop,disco,False
hiphop.00013.3.wav,hiphop,disco,False
hiphop.00013.4.wav,hiphop,country,False
hiphop.00013.5.wav,hiphop,country,False
hiphop.00013.6.wav,hiphop,classical,False
hiphop.00013.7.wav,hiphop,jazz,False
hiphop.00013.8.wav,hiphop,rock,False
hiphop.00013.9.wav,hiphop,metal,False
hiphop.00024.0.wav,hiphop,hiphop,True
hiphop.00024.1.wav,hiphop,hiphop,True
hiphop.00024.2.wav,hiphop,hiphop,True
hiphop.00024.3.wav,hiphop,hiphop,True
hiphop.00024.4.wav,hiphop,hiphop,True
hiphop.00024.5.wav,hiphop,hiphop,True
hiphop.00024.6.wav,hiphop,hiphop,True
hiphop.00024.7.wav,hiphop,hiphop,True
hiphop.00024.8.wav,hiphop,hiphop,True
hiphop.00024.9.wav,hiphop,hiphop,True
hiphop.00025.0.wav,hiphop,hiphop,True
hiphop.00025.1.wav,hiphop,hiphop,True
hiphop.00025.2.wav,hiphop,hiphop,True
hiphop.00025.3.wav,hiphop,hiphop,True
hiphop.00025.4.wav,hiphop,hiphop,True
hiphop.00025.5.wav,hiphop,hiphop,True
hiphop.00025.6.wav,hiphop,hiphop,True
hiphop.00025.7.wav,hiphop,hiphop,True
hiphop.00025.8.wav,hiphop,hiphop,True
hiphop.00025.9.wav,hiphop,hiphop,True
hiphop.00027.0.wav,hiphop,reggae,False
hiphop.00027.1.wav,hiphop,reggae,False
hiphop.00027.2.wav,hiphop,reggae,False
hiphop.00027.3.wav,hiphop,reggae,False
hiphop.00027.4.wav,hiphop,reggae,False
hiphop.00027.5.wav,hiphop,reggae,False
hiphop.00027.6.wav,hiphop,reggae,False
hiphop.00027.7.wav,hiphop,reggae,False
hiphop.00027.8.wav,hiphop,reggae,False
hiphop.00027.9.wav,hiphop,reggae,False
hiphop.00030.0.wav,hiphop,disco,False
hiphop.00030.1.wav,hiphop,hiphop,True
hiphop.00030.2.wav,hiphop,hiphop,True
hiphop.00030.3.wav,hiphop,disco,False
hiphop.00030.4.wav,hiphop,disco,False
hiphop.00030.5.wav,hiphop,disco,False
hiphop.00030.6.wav,hiphop,hiphop,True
hiphop.00030.7.wav,hiphop,disco,False
hiphop.00030.8.wav,hiphop,disco,False
hiphop.00030.9.wav,hiphop,disco,False
hiphop.00031.0.wav,hiphop,pop,False
hiphop.00031.1.wav,hiphop,disco,False
hiphop.00031.2.wav,hiphop,pop,False
hiphop.00031.3.wav,hiphop,pop,False
hiphop.00031.4.wav,hiphop,pop,False
hiphop.00031.5.wav,hiphop,pop,False
hiphop.00031.6.wav,hiphop,pop,False
hiphop.00031.7.wav,hiphop,pop,False
hiphop.00031.8.wav,hiphop,pop,False
hiphop.00032.0.wav,hiphop,hiphop,True
hiphop.00032.1.wav,hiphop,hiphop,True
hiphop.00032.2.wav,hiphop,hiphop,True
hiphop.00032.3.wav,hiphop,hiphop,True
hiphop.00032.4.wav,hiphop,hiphop,True
hiphop.00032.5.wav,hiphop,reggae,False
hiphop.00032.6.wav,hiphop,reggae,False
hiphop.00032.7.wav,hiphop,hiphop,True
hiphop.00032.8.wav,hiphop,hiphop,True
hiphop.00034.0.wav,hiphop,hiphop,True
hiphop.00034.1.wav,hiphop,hiphop,True
hiphop.00034.2.wav,hiphop,hiphop,True
hiphop.00034.3.wav,hiphop,disco,False
hiphop.00034.4.wav,hiphop,disco,False
hiphop.00034.5.wav,hiphop,hiphop,True
hiphop.00034.6.wav,hiphop,disco,False
hiphop.00034.7.wav,hiphop,disco,False
hiphop.00034.8.wav,hiphop,disco,False
hiphop.00034.9.wav,hiphop,disco,False
hiphop.00055.0.wav,hiphop,hiphop,True
hiphop.00055.1.wav,hiphop,reggae,False
hiphop.00055.2.wav,hiphop,reggae,False
hiphop.00055.3.wav,hiphop,reggae,False
hiphop.00055.4.wav,hiphop,hiphop,True
hiphop.00055.5.wav,hiphop,reggae,False
hiphop.00055.6.wav,hiphop,hiphop,True
hiphop.00055.7.wav,hiphop,reggae,False
hiphop.00055.8.wav,hiphop,reggae,False
hiphop.00055.9.wav,hiphop,reggae,False
hiphop.00057.0.wav,hiphop,hiphop,True
hiphop.00057.1.wav,hiphop,hiphop,True
hiphop.00057.2.wav,hiphop,hiphop,True
hiphop.00057.3.wav,hiphop,hiphop,True
hiphop.00057.4.wav,hiphop,reggae,False
hiphop.00057.5.wav,hiphop,hiphop,True
hiphop.00057.6.wav,hiphop,hiphop,True
hiphop.00057.7.wav,hiphop,hiphop,True
hiphop.00057.8.wav,hiphop,hiphop,True
hiphop.00057.9.wav,hiphop,hiphop,True
hiphop.00066.0.wav,hiphop,hiphop,True
hiphop.00066.1.wav,hiphop,reggae,False
hiphop.00066.2.wav,hiphop,hiphop,True
hiphop.00066.3.wav,hiphop,hiphop,True
hiphop.00066.4.wav,hiphop,hiphop,True
hiphop.00066.5.wav,hiphop,hiphop,True
hiphop.00066.6.wav,hiphop,hiphop,True
hiphop.00066.7.wav,hiphop,hiphop,True
hiphop.00066.8.wav,hiphop,reggae,False
hiphop.00066.9.wav,hiphop,hiphop,True
hiphop.00083.0.wav,hiphop,hiphop,True
hiphop.00083.1.wav,hiphop,hiphop,True
hiphop.00083.2.wav,hiphop,hiphop,True
hiphop.00083.3.wav,hiphop,disco,False
hiphop.00083.4.wav,hiphop,hiphop,True
hiphop.00083.5.wav,hiphop,disco,False
hiphop.00083.6.wav,hiphop,hiphop,True
hiphop.00083.7.wav,hiphop,hiphop,True
hiphop.00083.8.wav,hiphop,hiphop,True
hiphop.00083.9.wav,hiphop,hiphop,True
hiphop.00084.0.wav,hiphop,reggae,False
hiphop.00084.1.wav,hiphop,reggae,False
hiphop.00084.2.wav,hiphop,reggae,False
hiphop.00084.3.wav,hiphop,hiphop,True
hiphop.00084.4.wav,hiphop,hiphop,True
hiphop.00084.5.wav,hiphop,hiphop,True
hiphop.00084.6.wav,hiphop,hiphop,True
hiphop.00084.7.wav,hiphop,hiphop,True
hiphop.00084.8.wav,hiphop,reggae,False
hiphop.00084.9.wav,hiphop,reggae,False
hiphop.00087.0.wav,hiphop,hiphop,True
hiphop.00087.1.wav,hiphop,hiphop,True
hiphop.00087.2.wav,hiphop,hiphop,True
hiphop.00087.3.wav,hiphop,hiphop,True
hiphop.00087.4.wav,hiphop,hiphop,True
hiphop.00087.5.wav,hiphop,hiphop,True
hiphop.00087.6.wav,hiphop,hiphop,True
hiphop.00087.7.wav,hiphop,hiphop,True
hiphop.00087.8.wav,hiphop,hiphop,True
hiphop.00087.9.wav,hiphop,hiphop,True
hiphop.00091.0.wav,hiphop,hiphop,True
hiphop.00091.1.wav,hiphop,hiphop,True
hiphop.00091.2.wav,hiphop,hiphop,True
hiphop.00091.3.wav,hiphop,hiphop,True
hiphop.00091.4.wav,hiphop,hiphop,True
hiphop.00091.5.wav,hiphop,hiphop,True
hiphop.00091.6.wav,hiphop,hiphop,True
hiphop.00091.7.wav,hiphop,hiphop,True
hiphop.00091.8.wav,hiphop,hiphop,True
hiphop.00091.9.wav,hiphop,hiphop,True
jazz.00003.0.wav,jazz,jazz,True
jazz.00003.1.wav,jazz,jazz,True
jazz.00003.2.wav,jazz,classical,False
jazz.00003.3.wav,jazz,classical,False
jazz.00003.4.wav,jazz,jazz,True
jazz.00003.5.wav,jazz,jazz,True
jazz.00003.6.wav,jazz,classical,False
jazz.00003.7.wav,jazz,classical,False
jazz.00003.8.wav,jazz,classical,False
jazz.00003.9.wav,jazz,classical,False
jazz.00012.0.wav,jazz,jazz,True
jazz.00012.1.wav,jazz,jazz,True
jazz.00012.2.wav,jazz,jazz,True
jazz.00012.3.wav,jazz,jazz,True
jazz.00012.4.wav,jazz,jazz,True
jazz.00012.5.wav,jazz,jazz,True
jazz.00012.6.wav,jazz,jazz,True
jazz.00012.7.wav,jazz,jazz,True
jazz.00012.8.wav,jazz,jazz,True
jazz.00012.9.wav,jazz,jazz,True
jazz.00013.0.wav,jazz,jazz,True
jazz.00013.1.wav,jazz,jazz,True
jazz.00013.2.wav,jazz,jazz,True
jazz.00013.3.wav,jazz,jazz,True
jazz.00013.4.wav,jazz,country,False
jazz.00013.5.wav,jazz,country,False
jazz.00013.6.wav,jazz,country,False
jazz.00013.7.wav,jazz,country,False
jazz.00013.8.wav,jazz,country,False
jazz.00013.9.wav,jazz,jazz,True
jazz.00024.0.wav,jazz,jazz,True
jazz.00024.1.wav,jazz,jazz,True
jazz.00024.2.wav,jazz,jazz,True
jazz.00024.3.wav,jazz,jazz,True
jazz.00024.4.wav,jazz,jazz,True
jazz.00024.5.wav,jazz,jazz,True
jazz.00024.6.wav,jazz,disco,False
jazz.00024.7.wav,jazz,jazz,True
jazz.00024.8.wav,jazz,jazz,True
jazz.00024.9.wav,jazz,jazz,True
jazz.00025.0.wav,jazz,jazz,True
jazz.00025.1.wav,jazz,jazz,True
jazz.00025.2.wav,jazz,jazz,True
jazz.00025.3.wav,jazz,jazz,True
jazz.00025.4.wav,jazz,jazz,True
jazz.00025.5.wav,jazz,jazz,True
jazz.00025.6.wav,jazz,jazz,True
jazz.00025.7.wav,jazz,blues,False
jazz.00025.8.wav,jazz,blues,False
jazz.00025.9.wav,jazz,classical,False
jazz.00029.0.wav,jazz,jazz,True
jazz.00029.1.wav,jazz,jazz,True
jazz.00029.2.wav,jazz,jazz,True
jazz.00029.3.wav,jazz,jazz,True
jazz.00029.4.wav,jazz,jazz,True
jazz.00029.5.wav,jazz,jazz,True
jazz.00029.6.wav,jazz,jazz,True
jazz.00029.7.wav,jazz,jazz,True
jazz.00029.8.wav,jazz,jazz,True
jazz.00029.9.wav,jazz,jazz,True
jazz.00031.0.wav,jazz,jazz,True
jazz.00031.1.wav,jazz,jazz,True
jazz.00031.2.wav,jazz,jazz,True
jazz.00031.3.wav,jazz,jazz,True
jazz.00031.4.wav,jazz,jazz,True
jazz.00031.5.wav,jazz,jazz,True
jazz.00031.6.wav,jazz,jazz,True
jazz.00031.7.wav,jazz,classical,False
jazz.00031.8.wav,jazz,jazz,True
jazz.00031.9.wav,jazz,jazz,True
jazz.00035.0.wav,jazz,jazz,True
jazz.00035.1.wav,jazz,jazz,True
jazz.00035.2.wav,jazz,jazz,True
jazz.00035.3.wav,jazz,jazz,True
jazz.00035.4.wav,jazz,jazz,True
jazz.00035.5.wav,jazz,jazz,True
jazz.00035.6.wav,jazz,jazz,True
jazz.00035.7.wav,jazz,jazz,True
jazz.00035.8.wav,jazz,jazz,True
jazz.00035.9.wav,jazz,jazz,True
jazz.00038.0.wav,jazz,blues,False
jazz.00038.1.wav,jazz,blues,False
jazz.00038.2.wav,jazz,jazz,True
jazz.00038.3.wav,jazz,jazz,True
jazz.00038.4.wav,jazz,jazz,True
jazz.00038.5.wav,jazz,blues,False
jazz.00038.6.wav,jazz,blues,False
jazz.00038.7.wav,jazz,jazz,True
jazz.00038.8.wav,jazz,blues,False
jazz.00038.9.wav,jazz,jazz,True
jazz.00041.0.wav,jazz,jazz,True
jazz.00041.1.wav,jazz,jazz,True
jazz.00041.2.wav,jazz,jazz,True
jazz.00041.3.wav,jazz,jazz,True
jazz.00041.4.wav,jazz,jazz,True
jazz.00041.5.wav,jazz,blues,False
jazz.00041.6.wav,jazz,jazz,True
jazz.00041.7.wav,jazz,jazz,True
jazz.00041.8.wav,jazz,jazz,True
jazz.00041.9.wav,jazz,jazz,True
jazz.00044.0.wav,jazz,reggae,False
jazz.00044.1.wav,jazz,jazz,True
jazz.00044.2.wav,jazz,jazz,True
jazz.00044.3.wav,jazz,jazz,True
jazz.00044.4.wav,jazz,jazz,True
jazz.00044.5.wav,jazz,jazz,True
jazz.00044.6.wav,jazz,jazz,True
jazz.00044.7.wav,jazz,jazz,True
jazz.00044.8.wav,jazz,jazz,True
jazz.00044.9.wav,jazz,disco,False
jazz.00045.0.wav,jazz,jazz,True
jazz.00045.1.wav,jazz,jazz,True
jazz.00045.2.wav,jazz,jazz,True
jazz.00045.3.wav,jazz,jazz,True
jazz.00045.4.wav,jazz,jazz,True
jazz.00045.5.wav,jazz,jazz,True
jazz.00045.6.wav,jazz,jazz,True
jazz.00045.7.wav,jazz,jazz,True
jazz.00045.8.wav,jazz,jazz,True
jazz.00045.9.wav,jazz,jazz,True
jazz.00048.0.wav,jazz,jazz,True
jazz.00048.1.wav,jazz,jazz,True
jazz.00048.2.wav,jazz,rock,False
jazz.00048.3.wav,jazz,jazz,True
jazz.00048.4.wav,jazz,jazz,True
jazz.00048.5.wav,jazz,jazz,True
jazz.00048.6.wav,jazz,classical,False
jazz.00048.7.wav,jazz,jazz,True
jazz.00048.8.wav,jazz,jazz,True
jazz.00048.9.wav,jazz,classical,False
jazz.00050.0.wav,jazz,disco,False
jazz.00050.1.wav,jazz,disco,False
jazz.00050.2.wav,jazz,disco,False
jazz.00050.3.wav,jazz,disco,False
jazz.00050.4.wav,jazz,disco,False
jazz.00050.5.wav,jazz,country,False
jazz.00050.6.wav,jazz,country,False
jazz.00050.7.wav,jazz,country,False
jazz.00050.8.wav,jazz,disco,False
jazz.00050.9.wav,jazz,jazz,True
jazz.00060.0.wav,jazz,jazz,True
jazz.00060.1.wav,jazz,jazz,True
jazz.00060.2.wav,jazz,jazz,True
jazz.00060.3.wav,jazz,jazz,True
jazz.00060.4.wav,jazz,jazz,True
jazz.00060.5.wav,jazz,jazz,True
jazz.00060.6.wav,jazz,jazz,True
jazz.00060.7.wav,jazz,jazz,True
jazz.00060.8.wav,jazz,jazz,True
jazz.00060.9.wav,jazz,jazz,True
jazz.00063.0.wav,jazz,jazz,True
jazz.00063.1.wav,jazz,jazz,True
jazz.00063.2.wav,jazz,jazz,True
jazz.00063.3.wav,jazz,jazz,True
jazz.00063.4.wav,jazz,jazz,True
jazz.00063.5.wav,jazz,jazz,True
jazz.00063.6.wav,jazz,jazz,True
jazz.00063.7.wav,jazz,disco,False
jazz.00063.8.wav,jazz,disco,False
jazz.00063.9.wav,jazz,jazz,True
jazz.00064.0.wav,jazz,jazz,True
jazz.00064.1.wav,jazz,jazz,True
jazz.00064.2.wav,jazz,jazz,True
jazz.00064.3.wav,jazz,jazz,True
jazz.00064.4.wav,jazz,jazz,True
jazz.00064.5.wav,jazz,classical,False
jazz.00064.6.wav,jazz,jazz,True
jazz.00064.7.wav,jazz,classical,False
jazz.00064.8.wav,jazz,classical,False
jazz.00064.9.wav,jazz,jazz,True
jazz.00078.0.wav,jazz,jazz,True
jazz.00078.1.wav,jazz,country,False
jazz.00078.2.wav,jazz,jazz,True
jazz.00078.3.wav,jazz,jazz,True
jazz.00078.4.wav,jazz,jazz,True
jazz.00078.5.wav,jazz,jazz,True
jazz.00078.6.wav,jazz,jazz,True
jazz.00078.7.wav,jazz,jazz,True
jazz.00078.8.wav,jazz,country,False
jazz.00078.9.wav,jazz,jazz,True
jazz.00081.0.wav,jazz,country,False
jazz.00081.1.wav,jazz,jazz,True
jazz.00081.2.wav,jazz,jazz,True
jazz.00081.3.wav,jazz,jazz,True
jazz.00081.4.wav,jazz,jazz,True
jazz.00081.5.wav,jazz,country,False
jazz.00081.6.wav,jazz,jazz,True
jazz.00081.7.wav,jazz,jazz,True
jazz.00081.8.wav,jazz,country,False
jazz.00081.9.wav,jazz,country,False
jazz.00084.0.wav,jazz,jazz,True
jazz.00084.1.wav,jazz,jazz,True
jazz.00084.2.wav,jazz,jazz,True
jazz.00084.3.wav,jazz,jazz,True
jazz.00084.4.wav,jazz,jazz,True
jazz.00084.5.wav,jazz,jazz,True
jazz.00084.6.wav,jazz,jazz,True
jazz.00084.7.wav,jazz,jazz,True
jazz.00084.8.wav,jazz,jazz,True
jazz.00084.9.wav,jazz,jazz,True
jazz.00087.0.wav,jazz,jazz,True
jazz.00087.1.wav,jazz,jazz,True
jazz.00087.2.wav,jazz,hiphop,False
jazz.00087.3.wav,jazz,hiphop,False
jazz.00087.4.wav,jazz,hiphop,False
jazz.00087.5.wav,jazz,jazz,True
jazz.00087.6.wav,jazz,pop,False
jazz.00087.7.wav,jazz,hiphop,False
jazz.00087.8.wav,jazz,hiphop,False
jazz.00087.9.wav,jazz,jazz,True
jazz.00089.0.wav,jazz,jazz,True
jazz.00089.1.wav,jazz,jazz,True
jazz.00089.2.wav,jazz,jazz,True
jazz.00089.3.wav,jazz,jazz,True
jazz.00089.4.wav,jazz,jazz,True
jazz.00089.5.wav,jazz,jazz,True
jazz.00089.6.wav,jazz,jazz,True
jazz.00089.7.wav,jazz,jazz,True
jazz.00089.8.wav,jazz,jazz,True
jazz.00089.9.wav,jazz,jazz,True
jazz.00090.0.wav,jazz,jazz,True
jazz.00090.1.wav,jazz,country,False
jazz.00090.2.wav,jazz,jazz,True
jazz.00090.3.wav,jazz,jazz,True
jazz.00090.4.wav,jazz,jazz,True
jazz.00090.5.wav,jazz,jazz,True
jazz.00090.6.wav,jazz,jazz,True
jazz.00090.7.wav,jazz,jazz,True
jazz.00090.8.wav,jazz,country,False
jazz.00090.9.wav,jazz,country,False
jazz.00096.0.wav,jazz,jazz,True
jazz.00096.1.wav,jazz,jazz,True
jazz.00096.2.wav,jazz,jazz,True
jazz.00096.3.wav,jazz,jazz,True
jazz.00096.4.wav,jazz,jazz,True
jazz.00096.5.wav,jazz,reggae,False
jazz.00096.6.wav,jazz,jazz,True
jazz.00096.7.wav,jazz,jazz,True
jazz.00096.8.wav,jazz,jazz,True
jazz.00096.9.wav,jazz,jazz,True
metal.00001.0.wav,metal,metal,True
metal.00001.1.wav,metal,metal,True
metal.00001.2.wav,metal,metal,True
metal.00001.3.wav,metal,metal,True
metal.00001.4.wav,metal,metal,True
metal.00001.5.wav,metal,jazz,False
metal.00001.6.wav,metal,metal,True
metal.00001.7.wav,metal,metal,True
metal.00001.8.wav,metal,metal,True
metal.00001.9.wav,metal,metal,True
metal.00009.0.wav,metal,metal,True
metal.00009.1.wav,metal,metal,True
metal.00009.2.wav,metal,metal,True
metal.00009.3.wav,metal,metal,True
metal.00009.4.wav,metal,metal,True
metal.00009.5.wav,metal,metal,True
metal.00009.6.wav,metal,metal,True
metal.00009.7.wav,metal,metal,True
metal.00009.8.wav,metal,metal,True
metal.00009.9.wav,metal,metal,True
metal.00011.0.wav,metal,metal,True
metal.00011.1.wav,metal,metal,True
metal.00011.2.wav,metal,metal,True
metal.00011.3.wav,metal,metal,True
metal.00011.4.wav,metal,metal,True
metal.00011.5.wav,metal,metal,True
metal.00011.6.wav,metal,metal,True
metal.00011.7.wav,metal,metal,True
metal.00011.8.wav,metal,metal,True
metal.00011.9.wav,metal,metal,True
metal.00012.0.wav,metal,metal,True
metal.00012.1.wav,metal,metal,True
metal.00012.2.wav,metal,metal,True
metal.00012.3.wav,metal,metal,True
metal.00012.4.wav,metal,metal,True
metal.00012.5.wav,metal,metal,True
metal.00012.6.wav,metal,metal,True
metal.00012.7.wav,metal,metal,True
metal.00012.8.wav,metal,metal,True
metal.00012.9.wav,metal,metal,True
metal.00019.0.wav,metal,metal,True
metal.00019.1.wav,metal,metal,True
metal.00019.2.wav,metal,metal,True
metal.00019.3.wav,metal,metal,True
metal.00019.4.wav,metal,metal,True
metal.00019.5.wav,metal,metal,True
metal.00019.6.wav,metal,metal,True
metal.00019.7.wav,metal,metal,True
metal.00019.8.wav,metal,metal,True
metal.00019.9.wav,metal,metal,True
metal.00021.0.wav,metal,metal,True
metal.00021.1.wav,metal,metal,True
metal.00021.2.wav,metal,metal,True
metal.00021.3.wav,metal,metal,True
metal.00021.4.wav,metal,metal,True
metal.00021.5.wav,metal,metal,True
metal.00021.6.wav,metal,metal,True
metal.00021.7.wav,metal,metal,True
metal.00021.8.wav,metal,metal,True
metal.00021.9.wav,metal,metal,True
metal.00023.0.wav,metal,metal,True
metal.00023.1.wav,metal,metal,True
metal.00023.2.wav,metal,metal,True
metal.00023.3.wav,metal,metal,True
metal.00023.4.wav,metal,metal,True
metal.00023.5.wav,metal,metal,True
metal.00023.6.wav,metal,metal,True
metal.00023.7.wav,metal,metal,True
metal.00023.8.wav,metal,metal,True
metal.00023.9.wav,metal,metal,True
metal.00027.0.wav,metal,hiphop,False
metal.00027.1.wav,metal,metal,True
metal.00027.2.wav,metal,metal,True
metal.00027.3.wav,metal,metal,True
metal.00027.4.wav,metal,metal,True
metal.00027.5.wav,metal,metal,True
metal.00027.6.wav,metal,metal,True
metal.00027.7.wav,metal,metal,True
metal.00027.8.wav,metal,metal,True
metal.00027.9.wav,metal,metal,True
metal.00031.0.wav,metal,metal,True
metal.00031.1.wav,metal,disco,False
metal.00031.2.wav,metal,metal,True
metal.00031.3.wav,metal,metal,True
metal.00031.4.wav,metal,metal,True
metal.00031.5.wav,metal,country,False
metal.00031.6.wav,metal,metal,True
metal.00031.7.wav,metal,metal,True
metal.00031.8.wav,metal,metal,True
metal.00031.9.wav,metal,metal,True
metal.00038.0.wav,metal,hiphop,False
metal.00038.1.wav,metal,blues,False
metal.00038.2.wav,metal,jazz,False
metal.00038.3.wav,metal,disco,False
metal.00038.4.wav,metal,blues,False
metal.00038.5.wav,metal,metal,True
metal.00038.6.wav,metal,metal,True
metal.00038.7.wav,metal,blues,False
metal.00038.8.wav,metal,metal,True
metal.00038.9.wav,metal,blues,False
metal.00046.0.wav,metal,metal,True
metal.00046.1.wav,metal,metal,True
metal.00046.2.wav,metal,metal,True
metal.00046.3.wav,metal,metal,True
metal.00046.4.wav,metal,metal,True
metal.00046.5.wav,metal,metal,True
metal.00046.6.wav,metal,metal,True
metal.00046.7.wav,metal,metal,True
metal.00046.8.wav,metal,metal,True
metal.00046.9.wav,metal,metal,True
metal.00047.0.wav,metal,metal,True
metal.00047.1.wav,metal,metal,True
metal.00047.2.wav,metal,metal,True
metal.00047.3.wav,metal,metal,True
metal.00047.4.wav,metal,metal,True
metal.00047.5.wav,metal,metal,True
metal.00047.6.wav,metal,metal,True
metal.00047.7.wav,metal,metal,True
metal.00047.8.wav,metal,metal,True
metal.00047.9.wav,metal,metal,True
metal.00049.0.wav,metal,metal,True
metal.00049.1.wav,metal,metal,True
metal.00049.2.wav,metal,metal,True
metal.00049.3.wav,metal,metal,True
metal.00049.4.wav,metal,metal,True
metal.00049.5.wav,metal,metal,True
metal.00049.6.wav,metal,metal,True
metal.00049.7.wav,metal,metal,True
metal.00049.8.wav,metal,metal,True
metal.00049.9.wav,metal,metal,True
metal.00057.0.wav,metal,metal,True
metal.00057.1.wav,metal,metal,True
metal.00057.2.wav,metal,metal,True
metal.00057.3.wav,metal,metal,True
metal.00057.4.wav,metal,metal,True
metal.00057.5.wav,metal,metal,True
metal.00057.6.wav,metal,metal,True
metal.00057.7.wav,metal,metal,True
metal.00057.8.wav,metal,metal,True
metal.00057.9.wav,metal,metal,True
metal.00073.0.wav,metal,metal,True
metal.00073.1.wav,metal,metal,True
metal.00073.2.wav,metal,metal,True
metal.00073.3.wav,metal,metal,True
metal.00073.4.wav,metal,metal,True
metal.00073.5.wav,metal,metal,True
metal.00073.6.wav,metal,metal,True
metal.00073.7.wav,metal,metal,True
metal.00073.8.wav,metal,metal,True
metal.00073.9.wav,metal,metal,True
metal.00077.0.wav,metal,metal,True
metal.00077.1.wav,metal,metal,True
metal.00077.2.wav,metal,metal,True
metal.00077.3.wav,metal,metal,True
metal.00077.4.wav,metal,metal,True
metal.00077.5.wav,metal,metal,True
metal.00077.6.wav,metal,metal,True
metal.00077.7.wav,metal,metal,True
metal.00077.8.wav,metal,metal,True
metal.00077.9.wav,metal,metal,True
metal.00080.0.wav,metal,hiphop,False
metal.00080.1.wav,metal,hiphop,False
metal.00080.2.wav,metal,disco,False
metal.00080.3.wav,metal,disco,False
metal.00080.4.wav,metal,metal,True
metal.00080.5.wav,metal,hiphop,False
metal.00080.6.wav,metal,hiphop,False
metal.00080.7.wav,metal,hiphop,False
metal.00080.8.wav,metal,metal,True
metal.00080.9.wav,metal,metal,True
metal.00087.0.wav,metal,metal,True
metal.00087.1.wav,metal,metal,True
metal.00087.2.wav,metal,metal,True
metal.00087.3.wav,metal,metal,True
metal.00087.4.wav,metal,metal,True
metal.00087.5.wav,metal,metal,True
metal.00087.6.wav,metal,metal,True
metal.00087.7.wav,metal,metal,True
metal.00087.8.wav,metal,metal,True
metal.00087.9.wav,metal,metal,True
metal.00090.0.wav,metal,rock,False
metal.00090.1.wav,metal,metal,True
metal.00090.2.wav,metal,rock,False
metal.00090.3.wav,metal,rock,False
metal.00090.4.wav,metal,hiphop,False
metal.00090.5.wav,metal,disco,False
metal.00090.6.wav,metal,metal,True
metal.00090.7.wav,metal,hiphop,False
metal.00090.8.wav,metal,hiphop,False
metal.00090.9.wav,metal,hiphop,False
metal.00096.0.wav,metal,hiphop,False
metal.00096.1.wav,metal,hiphop,False
metal.00096.2.wav,metal,metal,True
metal.00096.3.wav,metal,hiphop,False
metal.00096.4.wav,metal,metal,True
metal.00096.5.wav,metal,metal,True
metal.00096.6.wav,metal,metal,True
metal.00096.7.wav,metal,metal,True
metal.00096.8.wav,metal,metal,True
metal.00096.9.wav,metal,metal,True
metal.00098.0.wav,metal,metal,True
metal.00098.1.wav,metal,metal,True
metal.00098.2.wav,metal,metal,True
metal.00098.3.wav,metal,metal,True
metal.00098.4.wav,metal,metal,True
metal.00098.5.wav,metal,metal,True
metal.00098.6.wav,metal,metal,True
metal.00098.7.wav,metal,hiphop,False
metal.00098.8.wav,metal,hiphop,False
metal.00098.9.wav,metal,reggae,False
pop.00006.0.wav,pop,country,False
pop.00006.1.wav,pop,pop,True
pop.00006.2.wav,pop,country,False
pop.00006.3.wav,pop,jazz,False
pop.00006.4.wav,pop,rock,False
pop.00006.5.wav,pop,country,False
pop.00006.6.wav,pop,jazz,False
pop.00006.7.wav,pop,country,False
pop.00006.8.wav,pop,pop,True
pop.00006.9.wav,pop,pop,True
pop.00015.0.wav,pop,pop,True
pop.00015.1.wav,pop,pop,True
pop.00015.2.wav,pop,pop,True
pop.00015.3.wav,pop,pop,True
pop.00015.4.wav,pop,pop,True
pop.00015.5.wav,pop,pop,True
pop.00015.6.wav,pop,pop,True
pop.00015.7.wav,pop,pop,True
pop.00015.8.wav,pop,pop,True
pop.00015.9.wav,pop,pop,True
pop.00017.0.wav,pop,pop,True
pop.00017.1.wav,pop,disco,False
pop.00017.2.wav,pop,disco,False
pop.00017.3.wav,pop,jazz,False
pop.00017.4.wav,pop,disco,False
pop.00017.5.wav,pop,disco,False
pop.00017.6.wav,pop,pop,True
pop.00017.7.wav,pop,pop,True
pop.00017.8.wav,pop,disco,False
pop.00017.9.wav,pop,disco,False
pop.00025.0.wav,pop,pop,True
pop.00025.1.wav,pop,pop,True
pop.00025.2.wav,pop,pop,True
pop.00025.3.wav,pop,pop,True
pop.00025.4.wav,pop,pop,True
pop.00025.5.wav,pop,pop,True
pop.00025.6.wav,pop,pop,True
pop.00025.7.wav,pop,pop,True
pop.00025.8.wav,pop,pop,True
pop.00025.9.wav,pop,pop,True
pop.00027.0.wav,pop,pop,True
pop.00027.1.wav,pop,pop,True
pop.00027.2.wav,pop,pop,True
pop.00027.3.wav,pop,pop,True
pop.00027.4.wav,pop,pop,True
